transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country,device_customer_count,device_transaction_count,device_first_seen,ip_customer_count,ip_transaction_count,historical_fraud_rate,merchant_avg_txn_value,amount_dev_ratio,amount_zscore_merchant,is_foreign_country,device_is_new,device_shared_flag,ip_shared_flag,prev_txn_time,seconds_since_prev_txn,velocity_5min,velocity_1hr,is_failed,failed_txn_count_24h
TXN_cf4a55b6e1,CUST_00019,MER_0018,2025-03-16 22:23:12.000000,750.5,INR,upi,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.003,659.78,1.2006463172713893,0.13750037891418357,0,0,0,0,2025-02-16 21:38:33.000000,2421879.0,1,1,0,0
TXN_6d7cd342ce,CUST_00019,MER_0031,2025-04-20 06:04:23.000000,561.61,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0296,527.92,0.8984609969923849,0.06381648734656777,0,0,0,0,2025-03-16 22:23:12.000000,2965271.0,1,1,0,0
TXN_389cf77535,CUST_00019,MER_0021,2025-04-26 14:11:16.000000,535.44,INR,wallet,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0166,319.74,0.8565943559224419,0.674610621129668,0,0,0,0,2025-04-20 06:04:23.000000,547613.0,1,1,0,0
TXN_91f849f47a,CUST_00019,MER_0017,2025-05-29 08:39:40.000000,890.98,INR,netbanking,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0143,558.35,1.4253855506495168,0.5957374406734127,0,0,0,0,2025-04-26 14:11:16.000000,2831304.0,1,1,0,0
TXN_7bec262216,CUST_00019,MER_0035,2025-06-12 15:17:48.000000,300.86,INR,wallet,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0041,1163.01,0.481314391757855,-0.7413091890869382,0,0,0,0,2025-05-29 08:39:40.000000,1233488.0,1,1,0,0
TXN_1d1a354d83,CUST_00019,MER_0011,2025-06-20 21:46:40.000000,238.3,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0123,803.16,0.38123120240609204,-0.7032969769410826,0,0,0,0,2025-06-12 15:17:48.000000,714532.0,1,1,0,0
TXN_ab42621cb8,CUST_00019,MER_0005,2025-06-21 19:12:18.000000,503.83,INR,upi,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0292,1054.12,0.8060248288219107,-0.5220373392023678,0,0,0,0,2025-06-20 21:46:40.000000,77138.0,1,1,0,0
TXN_8114af363a,CUST_00019,MER_0029,2025-07-09 14:36:31.000000,805.33,INR,upi,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0172,1254.23,1.2883630895245408,-0.35790883649729316,0,0,0,0,2025-06-21 19:12:18.000000,1538653.0,1,1,0,0
TXN_126aea6f0a,CUST_00019,MER_0031,2025-07-19 11:36:50.000000,604.26,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0296,527.92,0.9666922633902859,0.14460524321866958,0,0,0,0,2025-07-09 14:36:31.000000,853219.0,1,1,0,0
TXN_670754ad0a,CUST_00019,MER_0006,2025-07-23 12:45:51.000000,575.11,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0071,501.86,0.9200582325462341,0.14595703981189972,0,0,0,0,2025-07-19 11:36:50.000000,349741.0,1,1,0,0
TXN_f3e856c7a7,CUST_00019,MER_0001,2025-08-17 22:37:46.000000,663.67,INR,wallet,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0188,612.19,1.061736097779484,0.08409154020810516,0,0,0,0,2025-07-23 12:45:51.000000,2195515.0,1,1,0,0
TXN_f90f1f5476,CUST_00019,MER_0039,2025-08-19 02:00:14.000000,684.59,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0111,595.03,1.0952038139118192,0.15051341949145433,0,0,0,0,2025-08-17 22:37:46.000000,98548.0,1,1,0,0
TXN_29c424bf6b,CUST_00019,MER_0035,2025-10-21 20:32:09.000000,610.71,INR,card,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0041,1163.01,0.9770109425993473,-0.47488843604096265,0,0,0,0,2025-08-19 02:00:14.000000,5509915.0,1,1,0,0
TXN_4ce9129d7f,CUST_00019,MER_0035,2025-10-29 00:10:30.000000,638.07,INR,netbanking,DEV_65515247f1,IP_708ef4304e,IN,Pune,success,,0,0,0,1530,625.08,2.49,0,0,Pune,IN,1,15,2025-02-16 21:38:33.000000,1,15,0.0041,1163.01,1.0207813399884815,-0.4513632728867335,0,0,0,0,2025-10-21 20:32:09.000000,617901.0,1,1,0,0
TXN_c7cb7dcdff,CUST_00020,MER_0024,2025-01-28 15:29:08.000000,1248.23,INR,card,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0045,1035.96,1.1382624634099636,0.20490173365767014,0,1,0,0,,999999.0,1,1,0,0
TXN_034e2f7fc4,CUST_00020,MER_0027,2025-04-01 16:23:37.000000,1199.88,INR,netbanking,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0096,555.21,1.094172039284705,1.161128221753931,0,0,0,0,2025-01-28 15:29:08.000000,5446469.0,1,1,0,0
TXN_684e1d4df5,CUST_00020,MER_0013,2025-04-21 18:32:03.000000,890.0,INR,upi,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,failed,bank_decline,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0164,580.87,0.8115920883449905,0.5321844818978428,0,0,0,0,2025-04-01 16:23:37.000000,1735706.0,1,1,1,1
TXN_63107f7693,CUST_00020,MER_0021,2025-05-17 01:15:34.000000,736.88,INR,card,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,1,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0166,319.74,0.6719617731007378,1.304622505785951,0,0,0,0,2025-04-21 18:32:03.000000,2184211.0,1,1,0,0
TXN_df42327cf9,CUST_00020,MER_0023,2025-05-17 10:08:10.000000,1068.13,INR,upi,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0237,748.53,0.9740290531729605,0.42697019491536764,0,0,0,0,2025-05-17 01:15:34.000000,31956.0,1,1,0,0
TXN_7eb03edd33,CUST_00020,MER_0007,2025-06-26 17:23:13.000000,1192.86,INR,wallet,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0071,921.07,1.0877704927002307,0.29508072133496893,0,0,0,0,2025-05-17 10:08:10.000000,3482103.0,1,1,0,0
TXN_7bf025c57f,CUST_00020,MER_0009,2025-07-18 17:41:34.000000,1162.38,INR,upi,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0102,211.04,1.0599757434274721,4.507865807429872,0,0,0,0,2025-06-26 17:23:13.000000,1901901.0,1,1,0,0
TXN_4390bec498,CUST_00020,MER_0008,2025-07-21 10:37:13.000000,1044.42,INR,wallet,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0141,769.07,0.9524078751789607,0.35802982823410096,0,0,0,0,2025-07-18 17:41:34.000000,233739.0,1,1,0,0
TXN_cabe1cef38,CUST_00020,MER_0018,2025-09-04 20:38:13.000000,803.42,INR,card,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.003,659.78,0.7326396804698115,0.21770893328079055,0,0,0,0,2025-07-21 10:37:13.000000,3924060.0,1,1,0,0
TXN_aa7ce20eb0,CUST_00020,MER_0018,2025-09-09 04:31:02.000000,1494.65,INR,upi,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.003,659.78,1.3629731627470114,1.2653763375670681,0,0,0,0,2025-09-04 20:38:13.000000,373969.0,1,1,0,0
TXN_758f975308,CUST_00020,MER_0012,2025-09-15 00:48:16.000000,1235.24,INR,card,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0076,1602.61,1.126416866525018,-0.22923231478650447,0,0,0,0,2025-09-09 04:31:02.000000,505034.0,1,1,0,0
TXN_722db7e3b5,CUST_00020,MER_0030,2025-09-24 13:40:40.000000,1124.72,INR,upi,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0041,807.91,1.0256335433745818,0.3921352625911303,0,0,0,0,2025-09-15 00:48:16.000000,823944.0,1,1,0,0
TXN_f3da1860ea,CUST_00020,MER_0005,2025-09-28 20:56:51.000000,1197.71,INR,wallet,DEV_4f1bc45110,IP_ad3a4ee0a0,IN,Kolkata,success,,0,0,0,1839,1096.61,4.26,0,1,Kolkata,IN,1,13,2025-01-28 15:29:08.000000,1,13,0.0292,1054.12,1.0921932136310997,0.13621788790650036,0,0,0,0,2025-09-24 13:40:40.000000,371771.0,1,1,0,0
TXN_d014be62d4,CUST_00021,MER_0037,2025-01-10 12:37:58.000000,341.07,INR,netbanking,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,success,,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0195,552.51,1.2133404482390606,-0.3826899060650486,0,1,0,0,,999999.0,1,1,0,0
TXN_ad0911a40b,CUST_00021,MER_0030,2025-02-21 22:29:39.000000,184.09,INR,card,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,success,,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0041,807.91,0.6548914976876556,-0.772140461189984,0,0,0,0,2025-01-10 12:37:58.000000,3664301.0,1,1,0,0
TXN_8ace3ef84e,CUST_00021,MER_0000,2025-07-29 12:15:20.000000,149.52,INR,card,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,success,,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0225,896.08,0.5319103521878336,-0.833139898223373,0,0,0,0,2025-02-21 22:29:39.000000,13614341.0,1,1,0,0
TXN_0c771077d8,CUST_00021,MER_0018,2025-08-28 03:47:19.000000,3213.08,INR,card,DEV_4a7cc55133,IP_c813a2d569,AE,Dubai,success,,0,0,1,742,281.1,6.25,0,0,Kolkata,IN,1,2,2025-08-28 03:47:19.000000,1,2,0.003,659.78,11.43038064745642,3.869926339082725,1,1,0,0,2025-07-29 12:15:20.000000,2561519.0,1,1,0,0
TXN_1c1e3568c2,CUST_00021,MER_0018,2025-08-28 03:50:19.000000,3213.08,INR,card,DEV_4a7cc55133,IP_c813a2d569,AE,Dubai,success,,0,0,1,742,281.1,6.25,0,0,Kolkata,IN,1,2,2025-08-28 03:47:19.000000,1,2,0.003,659.78,11.43038064745642,3.869926339082725,1,0,0,0,2025-08-28 03:47:19.000000,180.0,2,2,0,0
TXN_62fa18142b,CUST_00021,MER_0000,2025-09-24 08:04:46.000000,269.54,INR,netbanking,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,failed,insufficient_funds,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0225,896.08,0.9588758448950552,-0.699200964199625,0,0,0,0,2025-08-28 03:50:19.000000,2348067.0,1,1,1,1
TXN_77d45d9096,CUST_00021,MER_0038,2025-10-02 20:19:03.000000,382.38,INR,netbanking,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,success,,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0107,498.94,1.3602988260405549,-0.23361526436044414,0,0,0,0,2025-09-24 08:04:46.000000,735257.0,1,1,0,0
TXN_6e141c5ab5,CUST_00021,MER_0031,2025-10-21 11:02:45.000000,346.03,INR,netbanking,DEV_a3bb3d9cc0,IP_38db7bdacc,IN,Kolkata,success,,0,0,0,742,281.1,6.25,0,0,Kolkata,IN,1,6,2025-01-10 12:37:58.000000,1,6,0.0296,527.92,1.2309854144432584,-0.34454083952113956,0,0,0,0,2025-10-02 20:19:03.000000,1608222.0,1,1,0,0
TXN_6a573c46ad,CUST_00022,MER_0031,2025-02-01 13:10:47.000000,1101.51,INR,upi,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0296,527.92,1.4823572159121494,1.086509319593878,0,1,0,0,,999999.0,1,1,0,0
TXN_a976e129fe,CUST_00022,MER_0039,2025-02-12 04:09:11.000000,965.75,INR,upi,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0111,595.03,1.2996581794692361,0.6230274103826698,0,0,0,0,2025-02-01 13:10:47.000000,917904.0,1,1,0,0
TXN_0564f60402,CUST_00022,MER_0033,2025-02-17 16:44:55.000000,958.26,INR,card,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0248,960.07,1.289578511062066,-0.0018852791983918454,0,0,0,0,2025-02-12 04:09:11.000000,477344.0,1,1,0,0
TXN_adbe1c06bf,CUST_00022,MER_0016,2025-03-08 00:46:03.000000,649.07,INR,netbanking,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0212,463.88,0.8734860311137428,0.39921962576528425,0,0,0,0,2025-02-17 16:44:55.000000,1584068.0,1,1,0,0
TXN_b14aa3ea2d,CUST_00022,MER_0007,2025-03-10 20:56:52.000000,772.45,INR,card,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0071,921.07,1.0395246810572214,-0.16135581443321353,0,0,0,0,2025-03-08 00:46:03.000000,245449.0,1,1,0,0
TXN_9480a1af6f,CUST_00022,MER_0036,2025-03-18 04:26:04.000000,820.69,INR,upi,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0262,402.01,1.10444366689993,1.0414666301833289,0,0,0,0,2025-03-10 20:56:52.000000,631752.0,1,1,0,0
TXN_76b2c86e14,CUST_00022,MER_0015,2025-03-20 03:05:27.000000,625.35,INR,upi,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0068,710.92,0.8415648382408354,-0.12036516063692108,0,0,0,0,2025-03-18 04:26:04.000000,167963.0,1,1,0,0
TXN_d84a3f7af6,CUST_00022,MER_0030,2025-05-24 10:06:44.000000,604.03,INR,card,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0041,807.91,0.8128734456586101,-0.25235484150462306,0,0,0,0,2025-03-20 03:05:27.000000,5641277.0,1,1,0,0
TXN_ba4a703f47,CUST_00022,MER_0000,2025-07-16 05:45:53.000000,903.33,INR,netbanking,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0225,896.08,1.215656456909081,0.008090795464690652,0,0,0,0,2025-05-24 10:06:44.000000,4563549.0,1,1,0,0
TXN_332e1805b4,CUST_00022,MER_0035,2025-10-17 10:36:46.000000,685.79,INR,netbanking,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,success,,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0041,1163.01,0.9229019755611777,-0.4103318114203661,0,0,0,0,2025-07-16 05:45:53.000000,8052653.0,1,1,0,0
TXN_25f9f71d27,CUST_00022,MER_0004,2025-10-23 23:54:33.000000,788.0,INR,card,DEV_f34755b5c4,IP_bd991d1b20,IN,Chennai,failed,bank_decline,0,0,0,284,743.08,9.59,0,0,Chennai,IN,1,11,2025-02-01 13:10:47.000000,1,11,0.0026,1715.62,1.0604510954405986,-0.5406908289714505,0,0,0,0,2025-10-17 10:36:46.000000,566267.0,1,1,1,1
TXN_1c60764aaf,CUST_00023,MER_0014,2025-01-03 08:14:08.000000,425.56,INR,netbanking,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.019,479.8,1.2199638792535046,-0.1130471029595665,0,1,0,0,,999999.0,1,1,0,0
TXN_600a162e46,CUST_00023,MER_0039,2025-02-23 05:27:31.000000,341.3,INR,netbanking,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0111,595.03,0.9784135538801136,-0.4264154748500075,0,0,0,0,2025-01-03 08:14:08.000000,4396403.0,1,1,0,0
TXN_2dfd8bb986,CUST_00023,MER_0008,2025-04-11 16:36:04.000000,298.39,INR,upi,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0141,769.07,0.8554023449817962,-0.6120119104892923,0,0,0,0,2025-02-23 05:27:31.000000,4100913.0,1,1,0,0
TXN_52faa91292,CUST_00023,MER_0010,2025-06-14 19:11:44.000000,333.24,INR,netbanking,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0102,362.24,0.9553077430266893,-0.08005742049469965,0,0,0,0,2025-04-11 16:36:04.000000,5538940.0,1,1,0,0
TXN_2063a4a119,CUST_00023,MER_0033,2025-07-18 14:13:36.000000,380.83,INR,wallet,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,failed,insufficient_funds,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0248,960.07,1.0917352291947366,-0.6033310071140646,0,0,0,0,2025-06-14 19:11:44.000000,2919712.0,1,1,1,1
TXN_c4f85dfb47,CUST_00023,MER_0012,2025-07-26 06:45:02.000000,363.2,INR,card,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0076,1602.61,1.0411948513602614,-0.7733696906920585,0,0,0,0,2025-07-18 14:13:36.000000,664286.0,1,1,0,0
TXN_5099e098da,CUST_00023,MER_0015,2025-07-26 07:05:12.000000,442.56,INR,upi,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,0,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0068,710.92,1.2686982197632084,-0.37748269847521515,0,0,0,0,2025-07-26 06:45:02.000000,1210.0,1,2,0,0
TXN_39297895d6,CUST_00023,MER_0013,2025-10-06 13:07:43.000000,359.43,INR,card,DEV_aca5cc89f7,IP_0f19c52407,IN,Ahmedabad,success,,0,1,0,187,348.83,4.75,0,1,Ahmedabad,IN,1,8,2025-01-03 08:14:08.000000,1,8,0.0164,580.87,1.0303872946707566,-0.3812212715409644,0,0,0,0,2025-07-26 07:05:12.000000,6242551.0,1,1,0,0
TXN_a41f158de3,CUST_00024,MER_0018,2025-02-18 10:44:49.000000,425.76,INR,card,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.003,659.78,0.805829469101921,-0.3546939889053927,0,1,0,0,,999999.0,1,1,0,0
TXN_72feaa7aef,CUST_00024,MER_0019,2025-02-19 09:14:34.000000,670.95,INR,netbanking,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0275,352.61,1.2698968486798523,0.9028104704914779,0,0,0,0,2025-02-18 10:44:49.000000,80985.0,1,1,0,0
TXN_094302f8f8,CUST_00024,MER_0039,2025-03-07 20:58:50.000000,569.67,INR,card,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0111,595.03,1.078205734834863,-0.04261969984706656,0,0,0,0,2025-02-19 09:14:34.000000,1424656.0,1,1,0,0
TXN_303a27bf9c,CUST_00024,MER_0033,2025-03-16 20:40:31.000000,547.87,INR,card,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0248,960.07,1.0369452067758114,-0.4293436936890019,0,0,0,0,2025-03-07 20:58:50.000000,776501.0,1,1,0,0
TXN_1960614aeb,CUST_00024,MER_0005,2025-04-11 10:25:26.000000,473.53,INR,netbanking,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0292,1054.12,0.8962430207248981,-0.5507816946837172,0,0,0,0,2025-03-16 20:40:31.000000,2209495.0,1,1,0,0
TXN_b2e1bff0f0,CUST_00024,MER_0008,2025-06-10 00:31:41.000000,516.01,INR,upi,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0141,769.07,0.9766442698968486,-0.32904677077509203,0,0,0,0,2025-04-11 10:25:26.000000,5148375.0,1,1,0,0
TXN_aa9d369732,CUST_00024,MER_0026,2025-06-26 00:39:52.000000,315.96,INR,wallet,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0129,620.55,0.5980126809879814,-0.4908387720570462,0,0,0,0,2025-06-10 00:31:41.000000,1382891.0,1,1,0,0
TXN_cc2e8b2302,CUST_00024,MER_0024,2025-06-29 17:38:42.000000,547.79,INR,card,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0045,1035.96,1.0367937919939434,-0.47122475771265304,0,0,0,0,2025-06-26 00:39:52.000000,320330.0,1,1,0,0
TXN_d96f8603df,CUST_00024,MER_0036,2025-09-03 18:11:59.000000,646.03,INR,upi,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0262,402.01,1.2227311441279454,0.6069998258749782,0,0,0,0,2025-06-29 17:38:42.000000,5704397.0,1,1,0,0
TXN_9192bb2818,CUST_00024,MER_0015,2025-10-21 14:54:48.000000,492.28,INR,card,DEV_9d3780f0af,IP_1367b62402,IN,Mumbai,success,,0,0,0,1764,528.35,1.65,0,0,Mumbai,IN,1,10,2025-02-18 10:44:49.000000,1,10,0.0068,710.92,0.9317308602252294,-0.3075451527598042,0,0,0,0,2025-09-03 18:11:59.000000,4135369.0,1,1,0,0
TXN_d3d45a70ff,CUST_00025,MER_0036,2025-01-07 03:31:33.000000,533.44,INR,netbanking,DEV_c6fa1e6754,IP_e24c564c1e,IN,Delhi,success,,0,0,0,314,495.91,1.86,0,0,Delhi,IN,1,10,2025-01-07 03:31:33.000000,1,10,0.0262,402.01,1.0756790546671775,0.3269321658665209,0,1,0,0,,999999.0,1,1,0,0
TXN_83b9cae399,CUST_00025,MER_0020,2025-01-07 15:09:34.000000,570.78,INR,card,DEV_c6fa1e6754,IP_e24c564c1e,IN,Delhi,success,,0,0,0,314,495.91,1.86,0,0,Delhi,IN,1,10,2025-01-07 03:31:33.000000,1,10,0.0107,1089.56,1.150974975297937,-0.4761371562832703,0,0,0,0,2025-01-07 03:31:33.000000,41881.0,1,1,0,0
TXN_f770b976d2,CUST_00025,MER_0004,2025-01-11 11:46:43.000000,397.87,INR,upi,DEV_c6fa1e6754,IP_e24c564c1e,IN,Delhi,success,,0,0,0,314,495.91,1.86,0,0,Delhi,IN,1,10,2025-01-07 03:31:33.000000,1,10,0.0026,1715.62,0.8023028372083644,-0.7680896702066892,0,0,0,0,2025-01-07 15:09:34.000000,333429.0,1,1,0,0
