transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label
TXN_e7404e4d98,CUST_07077,MER_0038,2025-02-12 18:12:26.000000,60.14,INR,wallet,DEV_6a6a8106ef,IP_33aec46806,IN,Hyderabad,success,,0,0,0
TXN_aca8cb1bb4,CUST_05392,MER_0035,2025-02-12 18:14:28.000000,278.3,INR,card,DEV_110fd8c601,IP_9530b90a3a,IN,Mumbai,success,,0,0,0
TXN_7554c92583,CUST_00865,MER_0006,2025-02-12 18:18:22.000000,605.63,INR,upi,DEV_de7912f0e7,IP_29e995d640,IN,Ahmedabad,success,,0,0,0
TXN_31a9ebd229,CUST_06224,MER_0039,2025-02-12 18:25:01.000000,402.95,INR,wallet,DEV_0bc46785f6,IP_bf91d15b39,IN,Kolkata,success,,0,0,0
TXN_28c63a51ce,CUST_07935,MER_0027,2025-02-12 18:26:56.000000,717.62,INR,card,DEV_7a0aac3d11,IP_191323ea62,IN,Pune,success,,0,0,0
TXN_f9777deb1c,CUST_04851,MER_0024,2025-02-12 18:34:33.000000,446.13,INR,card,DEV_77e86d5d37,IP_23022573ca,IN,Chennai,success,,0,0,0
TXN_fad975279c,CUST_06510,MER_0038,2025-02-12 18:41:31.000000,199.35,INR,netbanking,DEV_4f36f6b255,IP_eeb2328336,IN,Kolkata,success,,0,0,0
TXN_c7dcc93e9c,CUST_05238,MER_0028,2025-02-12 18:44:19.000000,383.97,INR,netbanking,DEV_b147dc5567,IP_10d77e91d9,IN,Bangalore,success,,0,0,0
TXN_f572703d55,CUST_02664,MER_0014,2025-02-12 18:47:52.000000,319.72,INR,netbanking,DEV_9282302eb6,IP_f78fef24b2,IN,Chennai,success,,0,0,0
TXN_a269478fa5,CUST_04809,MER_0005,2025-02-12 19:03:48.000000,994.28,INR,upi,DEV_efb9839662,IP_b9d229cb91,IN,Mumbai,success,,0,0,0
TXN_910bcedf69,CUST_05286,MER_0024,2025-02-12 19:07:29.000000,643.62,INR,netbanking,DEV_08d2a3fc57,IP_5f3f6bbfba,IN,Pune,success,,0,0,0
TXN_890a6799dc,CUST_04957,MER_0005,2025-02-12 19:07:36.000000,147.27,INR,netbanking,DEV_fec6f98a62,IP_7e14c172fc,IN,Pune,success,,0,0,0
TXN_599bbc00f7,CUST_07247,MER_0021,2025-02-12 19:07:53.000000,532.45,INR,card,DEV_dac76f7977,IP_53ecadaf68,IN,Bangalore,success,,0,0,0
TXN_37c3f4f06c,CUST_06269,MER_0028,2025-02-12 19:20:17.000000,592.2,INR,card,DEV_0c0b6ccf8f,IP_79a4b6c1f6,IN,Pune,success,,0,0,0
TXN_61ff1345ea,CUST_01639,MER_0035,2025-02-12 19:21:03.000000,205.08,INR,wallet,DEV_ce50d101f4,IP_1defc7e36b,IN,Hyderabad,success,,0,0,0
TXN_dd4983adf8,CUST_05200,MER_0031,2025-02-12 19:24:43.000000,441.58,INR,card,DEV_a23ef4ef60,IP_bca277cad8,IN,Delhi,success,,0,0,0
TXN_e500573755,CUST_01647,MER_0029,2025-02-12 19:25:41.000000,344.52,INR,netbanking,DEV_2d98f8234c,IP_372298f9cc,IN,Bangalore,success,,0,0,0
TXN_52a9971702,CUST_01857,MER_0014,2025-02-12 19:30:46.000000,428.14,INR,wallet,DEV_2da34d6e82,IP_84fc451ccb,IN,Pune,success,,0,0,0
TXN_e5cf5fabab,CUST_07997,MER_0019,2025-02-12 19:31:07.000000,400.55,INR,upi,DEV_e1a939e92a,IP_9e7df53cb0,IN,Kolkata,success,,0,0,0
TXN_464abd6bac,CUST_00223,MER_0019,2025-02-12 19:35:07.000000,732.84,INR,card,DEV_2ac218ab3a,IP_b28c0ecd19,IN,Pune,success,,0,0,0
TXN_2e9781dd19,CUST_05157,MER_0031,2025-02-12 19:36:00.000000,433.38,INR,card,DEV_1fda030dcb,IP_188f8e92e4,IN,Ahmedabad,success,,0,0,0
TXN_b2d60e2eca,CUST_03472,MER_0021,2025-02-12 19:36:32.000000,969.5,INR,wallet,DEV_7081bd3174,IP_37757f3580,IN,Mumbai,success,,0,0,0
TXN_d3a737ce82,CUST_06379,MER_0023,2025-02-12 19:42:27.000000,939.28,INR,upi,DEV_bdfd5fddcc,IP_5d40da479e,IN,Ahmedabad,success,,0,0,0
TXN_b4f1e64694,CUST_04845,MER_0024,2025-02-12 19:45:09.000000,832.09,INR,wallet,DEV_3349ade35c,IP_b8ea20b370,IN,Mumbai,success,,0,0,0
TXN_a3ab63396d,CUST_01356,MER_0037,2025-02-12 19:55:25.000000,726.53,INR,netbanking,DEV_0f76b93edf,IP_64c882a773,IN,Chennai,success,,0,0,0
TXN_540a4a30c4,CUST_02353,MER_0011,2025-02-12 19:57:55.000000,728.3,INR,netbanking,DEV_dc180d24f6,IP_1fd84a09d6,IN,Mumbai,success,,0,0,0
TXN_7d9be08afe,CUST_03242,MER_0036,2025-02-12 19:59:36.000000,609.32,INR,card,DEV_5fec2547fa,IP_5a97550676,IN,Delhi,success,,0,0,0
TXN_505f92ab62,CUST_03803,MER_0037,2025-02-12 20:08:15.000000,269.56,INR,card,DEV_ce214d9e9e,IP_ae41205a84,IN,Bangalore,success,,0,0,0
TXN_ea9ab84318,CUST_02964,MER_0030,2025-02-12 20:14:05.000000,666.44,INR,netbanking,DEV_16c7ca034b,IP_cde5fc579b,IN,Delhi,success,,0,0,0
TXN_04a0cd5dd2,CUST_06147,MER_0020,2025-02-12 20:23:18.000000,2531.9,INR,wallet,DEV_f10fa61fe8,IP_c7b4d7b3fa,IN,Hyderabad,success,,0,0,0
TXN_495be4c778,CUST_07175,MER_0034,2025-02-12 20:26:12.000000,582.47,INR,netbanking,DEV_1a1346a622,IP_fcd63f501f,IN,Kolkata,success,,0,0,0
TXN_4d468cc2f2,CUST_04743,MER_0015,2025-02-12 20:27:01.000000,1618.47,INR,netbanking,DEV_ae5ae9ed9b,IP_10771364ab,IN,Ahmedabad,success,,0,0,0
TXN_f72abb8f73,CUST_07499,MER_0025,2025-02-12 20:27:22.000000,534.22,INR,wallet,DEV_30ba331ce5,IP_a1abaaf921,IN,Delhi,failed,insufficient_funds,0,0,0
TXN_3c31709df1,CUST_04531,MER_0012,2025-02-12 20:48:26.000000,1243.97,INR,wallet,DEV_8b975dccfe,IP_295f2c855c,IN,Mumbai,success,,0,0,0
TXN_43fd260a2b,CUST_04086,MER_0019,2025-02-12 20:57:52.000000,382.92,INR,upi,DEV_b7ead69cfc,IP_d9299c4b19,IN,Delhi,success,,0,0,0
TXN_e42511dbef,CUST_03587,MER_0025,2025-02-12 21:08:17.000000,436.64,INR,wallet,DEV_8747b2fc29,IP_a52dfdd086,IN,Delhi,success,,0,0,0
TXN_9926ae2657,CUST_04007,MER_0002,2025-02-12 21:14:35.000000,362.17,INR,netbanking,DEV_497e97d022,IP_1ed913f021,IN,Kolkata,success,,0,0,0
TXN_ea34c3dda5,CUST_01343,MER_0034,2025-02-12 21:21:22.000000,227.77,INR,netbanking,DEV_b8968c685d,IP_4d20c1f50b,IN,Ahmedabad,success,,0,0,0
TXN_cef5b2aa48,CUST_03954,MER_0008,2025-02-12 21:30:13.000000,266.66,INR,card,DEV_1121f57a43,IP_7c2d8f7e73,IN,Bangalore,failed,bank_decline,0,0,0
TXN_cc2d4f8f21,CUST_05665,MER_0038,2025-02-12 21:31:09.000000,1431.27,INR,netbanking,DEV_4c083ba1d3,IP_5ec5524511,IN,Kolkata,success,,0,0,0
TXN_bd9ef7afec,CUST_04371,MER_0022,2025-02-12 21:34:59.000000,318.53,INR,upi,DEV_3c9f22f18c,IP_0ccc43b54e,IN,Pune,success,,0,1,0
TXN_23f92c5405,CUST_02976,MER_0017,2025-02-12 21:35:22.000000,931.01,INR,wallet,DEV_493879380e,IP_ea5336f339,IN,Ahmedabad,success,,0,0,0
TXN_4c81f41f34,CUST_02842,MER_0011,2025-02-12 21:36:42.000000,207.79,INR,card,DEV_ba15bd2d1b,IP_5e3f01d412,IN,Kolkata,success,,0,0,0
TXN_6aa059a3cc,CUST_03978,MER_0025,2025-02-12 21:40:35.000000,275.89,INR,card,DEV_aecdab9d30,IP_d5afc8eadc,IN,Bangalore,success,,0,0,0
TXN_16a17a35aa,CUST_07140,MER_0036,2025-02-12 21:46:15.000000,350.5,INR,wallet,DEV_14d5f12155,IP_4ada8efe2f,IN,Chennai,success,,0,0,0
TXN_5fdf89b843,CUST_05457,MER_0027,2025-02-12 21:47:22.000000,355.28,INR,wallet,DEV_fe2390fb66,IP_109745934d,IN,Bangalore,success,,0,0,0
TXN_b58ef19416,CUST_02210,MER_0004,2025-02-12 21:49:59.000000,397.19,INR,card,DEV_8a1963ffca,IP_6ceefb080f,IN,Pune,success,,0,0,0
TXN_590a5d2e4b,CUST_06742,MER_0036,2025-02-12 21:50:07.000000,380.77,INR,upi,DEV_37e5cacb0a,IP_f7d32cb63e,IN,Chennai,success,,0,0,0
TXN_d7c61aeaa1,CUST_03389,MER_0031,2025-02-12 21:51:09.000000,329.48,INR,wallet,DEV_e8f8504ded,IP_102ed18d26,IN,Delhi,success,,0,0,0
TXN_94ae998aa0,CUST_00004,MER_0028,2025-02-12 21:55:37.000000,339.35,INR,upi,DEV_7c05467ecb,IP_dfe8c42cb0,IN,Chennai,success,,0,0,0
TXN_53cc55ef8b,CUST_05281,MER_0024,2025-02-12 22:03:56.000000,1299.46,INR,upi,DEV_aedfca5cec,IP_3ccead00fb,IN,Delhi,success,,0,0,0
TXN_8cb8d42b4f,CUST_00098,MER_0018,2025-02-12 22:10:07.000000,270.21,INR,upi,DEV_5f85803890,IP_5cfddcd4af,IN,Chennai,success,,0,0,0
TXN_ffff7eb8f0,CUST_05033,MER_0024,2025-02-12 22:11:51.000000,1398.2,INR,wallet,DEV_3a32dcd836,IP_32645f5b93,IN,Pune,success,,0,0,0
TXN_ef8855f82d,CUST_07681,MER_0019,2025-02-12 22:17:00.000000,685.95,INR,card,DEV_cf58c68967,IP_b83b6da47f,IN,Bangalore,success,,0,0,0
TXN_55937fbc90,CUST_03047,MER_0030,2025-02-12 22:18:47.000000,979.51,INR,upi,DEV_5620b56ec2,IP_39f359058d,IN,Chennai,success,,0,0,0
TXN_ba1899abc1,CUST_03803,MER_0010,2025-02-12 22:25:14.000000,352.64,INR,netbanking,DEV_ce214d9e9e,IP_ae41205a84,IN,Bangalore,success,,0,0,0
TXN_423551e5d9,CUST_01060,MER_0007,2025-02-12 22:25:46.000000,183.89,INR,card,DEV_182b0b87e4,IP_523b748eac,IN,Kolkata,success,,0,0,0
TXN_c6e02ce4d8,CUST_06100,MER_0022,2025-02-12 22:27:18.000000,1394.95,INR,netbanking,DEV_0885338a46,IP_1172f7e77b,IN,Ahmedabad,success,,0,0,0
TXN_5f10e060d4,CUST_00926,MER_0026,2025-02-12 22:27:56.000000,943.23,INR,upi,DEV_e85677885d,IP_0e99cf4d22,IN,Hyderabad,success,,0,0,0
TXN_cb4bb936ac,CUST_06343,MER_0002,2025-02-12 22:31:10.000000,531.83,INR,upi,DEV_d3d7b4e816,IP_ed2ec51e26,IN,Pune,success,,0,0,0
TXN_cab0a24d06,CUST_06276,MER_0000,2025-02-12 22:49:54.000000,725.33,INR,wallet,DEV_60c8f2575e,IP_681089a8d4,IN,Kolkata,success,,0,0,0
TXN_58f4d72922,CUST_06826,MER_0035,2025-02-12 22:55:18.000000,130.62,INR,upi,DEV_d2984e26ae,IP_f5548359e4,IN,Mumbai,success,,0,0,0
TXN_8a9c2dfd57,CUST_02562,MER_0004,2025-02-12 23:07:47.000000,431.09,INR,netbanking,DEV_acb6317b2b,IP_543f53fed9,IN,Kolkata,success,,0,0,0
TXN_1e89cb0592,CUST_07081,MER_0010,2025-02-12 23:09:06.000000,227.01,INR,card,DEV_97c5222aa6,IP_5fbf46353a,IN,Mumbai,success,,0,0,0
TXN_9a31c3e4a8,CUST_04892,MER_0038,2025-02-12 23:09:54.000000,382.8,INR,wallet,DEV_274ab541db,IP_154942966f,IN,Hyderabad,success,,0,0,0
TXN_4a55d0c7bf,CUST_06485,MER_0007,2025-02-12 23:10:33.000000,1195.42,INR,wallet,DEV_8ec4f38eaf,IP_bc31297ba6,IN,Mumbai,success,,0,0,0
TXN_2176769c4d,CUST_07113,MER_0036,2025-02-12 23:11:59.000000,989.43,INR,upi,DEV_7e0a5c4e2c,IP_62194d5474,IN,Bangalore,success,,0,0,0
TXN_48cacb527b,CUST_07375,MER_0003,2025-02-12 23:14:46.000000,740.29,INR,wallet,DEV_03052fb232,IP_1b12daa729,IN,Pune,success,,0,0,0
TXN_c959a3d75f,CUST_01217,MER_0026,2025-02-12 23:21:32.000000,1067.53,INR,upi,DEV_8afc459e44,IP_f595da44ff,IN,Delhi,success,,0,0,0
TXN_6207eb62fb,CUST_05250,MER_0021,2025-02-12 23:25:05.000000,475.43,INR,card,DEV_ac5a074b20,IP_700f4c6608,IN,Chennai,success,,0,0,0
TXN_f77de5c1f7,CUST_07383,MER_0015,2025-02-12 23:27:07.000000,2097.12,INR,netbanking,DEV_aa651af4a7,IP_d596e96f8c,IN,Bangalore,success,,0,0,0
TXN_07e2bf66f3,CUST_07919,MER_0016,2025-02-12 23:41:04.000000,337.96,INR,upi,DEV_31d714c4c9,IP_6a5c6503eb,IN,Pune,success,,0,0,0
TXN_d530fe6dcc,CUST_02055,MER_0024,2025-02-12 23:46:49.000000,1396.27,INR,card,DEV_f3c2195527,IP_e1a563bd56,IN,Pune,success,,0,0,0
TXN_051992eee0,CUST_04071,MER_0008,2025-02-12 23:50:13.000000,767.17,INR,upi,DEV_53e1a33abd,IP_ff84262456,IN,Hyderabad,success,,0,0,0
TXN_16138b923c,CUST_02749,MER_0000,2025-02-12 23:50:15.000000,1309.09,INR,upi,DEV_103f9fb464,IP_1b0d94ade0,IN,Kolkata,success,,0,0,0
TXN_4cf24a8f82,CUST_05629,MER_0036,2025-02-12 23:57:58.000000,1189.89,INR,card,DEV_7018eaf03f,IP_660bab9db4,IN,Hyderabad,success,,0,0,0
TXN_5bec13c502,CUST_07435,MER_0020,2025-02-13 00:01:23.000000,642.34,INR,netbanking,DEV_f714683fda,IP_7973edca5a,IN,Delhi,success,,0,0,0
TXN_be78967792,CUST_00087,MER_0028,2025-02-13 00:09:47.000000,215.42,INR,wallet,DEV_8dceb4d9ac,IP_f635a788c1,IN,Hyderabad,success,,0,0,0
TXN_3169fce820,CUST_05141,MER_0015,2025-02-13 00:13:48.000000,1015.94,INR,netbanking,DEV_3db26b46cd,IP_8f4d8f1f8e,IN,Ahmedabad,success,,0,0,0
TXN_f549abaa86,CUST_00531,MER_0000,2025-02-13 00:38:38.000000,186.85,INR,upi,DEV_836560f173,IP_ebc7519fd0,IN,Bangalore,success,,0,0,0
TXN_55172b809a,CUST_02255,MER_0032,2025-02-13 00:41:27.000000,898.18,INR,card,DEV_6d6c78e06b,IP_f7f02e99ad,IN,Ahmedabad,success,,0,0,0
TXN_6aee45eab4,CUST_05889,MER_0016,2025-02-13 00:47:13.000000,73.91,INR,upi,DEV_4279342e7a,IP_51ba92c218,IN,Pune,success,,0,0,0
TXN_3b07f1a810,CUST_05985,MER_0020,2025-02-13 00:49:24.000000,182.87,INR,card,DEV_d0e85790d6,IP_8355cd1587,IN,Kolkata,success,,0,0,0
TXN_af3b85e417,CUST_01128,MER_0011,2025-02-13 00:50:09.000000,1179.24,INR,wallet,DEV_c9099d79c9,IP_821270a6ae,IN,Pune,success,,0,0,0
TXN_6c9315a5be,CUST_05092,MER_0013,2025-02-13 00:50:17.000000,1305.79,INR,upi,DEV_a61cba2a8b,IP_2aa2852017,IN,Chennai,success,,0,0,0
TXN_43551bed68,CUST_04524,MER_0029,2025-02-13 01:01:05.000000,113.16,INR,wallet,DEV_a196f96471,IP_d8183b56e2,IN,Chennai,success,,0,0,0
TXN_648f0e9c61,CUST_02130,MER_0038,2025-02-13 01:01:52.000000,34.92,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,failed,card_declined,0,0,1
TXN_4c5885725c,CUST_02130,MER_0038,2025-02-13 01:02:48.000000,33.28,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,success,,1,0,1
TXN_626ed3ce4d,CUST_02130,MER_0038,2025-02-13 01:03:12.000000,15.0,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,success,,0,0,1
TXN_ac37898eea,CUST_02130,MER_0038,2025-02-13 01:03:16.000000,21.23,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,failed,card_declined,0,0,1
TXN_987de589bb,CUST_02130,MER_0038,2025-02-13 01:03:44.000000,49.82,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,success,,0,0,1
TXN_a84a9f6481,CUST_02130,MER_0038,2025-02-13 01:03:46.000000,6.17,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,failed,card_declined,1,0,1
TXN_e58dde7d73,CUST_02130,MER_0038,2025-02-13 01:04:24.000000,53.19,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,success,,0,0,1
TXN_90edd7224e,CUST_05060,MER_0024,2025-02-13 01:05:00.000000,868.42,INR,card,DEV_ebca160bc7,IP_a60ecd9440,IN,Bangalore,success,,0,0,0
TXN_01e8d340e9,CUST_02130,MER_0038,2025-02-13 01:16:52.000000,3096.82,INR,card,DEV_394cc0d1af,IP_9aee16a35b,IN,Delhi,success,,1,0,1
TXN_8159e454e4,CUST_07406,MER_0009,2025-02-13 01:26:19.000000,335.11,INR,netbanking,DEV_9891d3358d,IP_8474e5689c,IN,Ahmedabad,success,,0,0,0
TXN_67c9969cff,CUST_04938,MER_0001,2025-02-13 01:28:32.000000,1086.95,INR,upi,DEV_5ccf8e57ff,IP_7fcfbb59d8,IN,Hyderabad,success,,0,0,0
TXN_63843c9261,CUST_03125,MER_0005,2025-02-13 01:31:35.000000,241.48,INR,upi,DEV_7d285968d1,IP_be8cad9da9,IN,Bangalore,success,,0,0,0
TXN_164008a0d6,CUST_01873,MER_0015,2025-02-13 01:36:42.000000,391.63,INR,netbanking,DEV_698a3359cf,IP_f19bcef932,IN,Hyderabad,success,,0,0,0
TXN_a3ab3561c0,CUST_03308,MER_0007,2025-02-13 01:37:59.000000,463.05,INR,wallet,DEV_f440ca9983,IP_40e8b22308,IN,Pune,success,,0,0,0
TXN_36b994ffa2,CUST_05337,MER_0027,2025-02-13 01:49:12.000000,640.95,INR,upi,DEV_e3e0ae6240,IP_8f3a6cd73d,IN,Hyderabad,success,,0,0,0
TXN_74f22e5ffa,CUST_06623,MER_0014,2025-02-13 01:59:09.000000,213.92,INR,netbanking,DEV_125b57a426,IP_86d087628f,IN,Pune,success,,0,0,0
TXN_2407b18e4f,CUST_05595,MER_0016,2025-02-13 02:05:23.000000,1358.73,INR,upi,DEV_95e8296910,IP_7ec4dc4716,IN,Chennai,success,,0,0,0
TXN_0ada16841a,CUST_00080,MER_0038,2025-02-13 02:07:28.000000,411.15,INR,upi,DEV_15c1826810,IP_3a827a5a3a,IN,Delhi,success,,0,0,0
TXN_bc94e7566a,CUST_01401,MER_0035,2025-02-13 02:10:11.000000,466.87,INR,wallet,DEV_717202c5c2,IP_85419ed2f0,IN,Bangalore,success,,0,0,0
TXN_27e812f467,CUST_00833,MER_0028,2025-02-13 02:10:57.000000,1222.55,INR,upi,DEV_d9d15466d8,IP_6710d8a4a6,IN,Hyderabad,success,,0,0,0
TXN_8f28647f44,CUST_07234,MER_0032,2025-02-13 02:14:31.000000,880.39,INR,wallet,DEV_a508be5a9a,IP_b9bb8f2037,IN,Bangalore,success,,0,0,0
TXN_6dc903092b,CUST_05972,MER_0009,2025-02-13 02:16:57.000000,283.39,INR,card,DEV_bbd49a0c05,IP_4fe5b74683,IN,Kolkata,success,,0,0,0
TXN_68b67b26dc,CUST_03736,MER_0032,2025-02-13 02:17:40.000000,166.53,INR,netbanking,DEV_2839a80b79,IP_0f81dc257c,IN,Mumbai,success,,0,0,0
TXN_505bf59aef,CUST_03578,MER_0023,2025-02-13 02:19:09.000000,400.1,INR,wallet,DEV_00e77afeec,IP_72bee30cbb,IN,Mumbai,success,,0,0,0
TXN_4ab85f394c,CUST_01474,MER_0028,2025-02-13 02:22:15.000000,177.94,INR,netbanking,DEV_f7d5582206,IP_6dfa1be44a,IN,Delhi,success,,0,0,0
TXN_1157dc816c,CUST_06411,MER_0016,2025-02-13 02:35:10.000000,429.84,INR,upi,DEV_79164360a7,IP_fa042f4ba5,IN,Bangalore,success,,0,0,0
TXN_5ce8dbe20b,CUST_07437,MER_0019,2025-02-13 02:41:56.000000,1322.68,INR,wallet,DEV_c9dc7a5956,IP_11d6a3ccbf,IN,Pune,success,,0,0,0
TXN_531e133497,CUST_03144,MER_0007,2025-02-13 02:46:55.000000,522.2,INR,card,DEV_cba5e19401,IP_84bce70ea1,IN,Ahmedabad,success,,0,0,0
TXN_9625552166,CUST_00642,MER_0034,2025-02-13 02:47:23.000000,460.79,INR,wallet,DEV_be342a66ec,IP_78dd1225b2,IN,Pune,success,,0,0,0
TXN_5316e36fe6,CUST_03073,MER_0010,2025-02-13 02:55:08.000000,1242.12,INR,upi,DEV_3630a89b9e,IP_3a97606b88,IN,Chennai,success,,0,0,0
TXN_fde2ca9d03,CUST_05963,MER_0017,2025-02-13 02:55:37.000000,326.15,INR,card,DEV_bb6e79e51e,IP_4a454ce8d8,IN,Hyderabad,success,,0,0,0
TXN_56c56aefb6,CUST_06392,MER_0034,2025-02-13 03:16:46.000000,1204.1,INR,netbanking,DEV_7c971a46f2,IP_ad951e9f09,IN,Ahmedabad,success,,0,0,0
TXN_207e3828a5,CUST_02186,MER_0033,2025-02-13 03:17:06.000000,962.01,INR,wallet,DEV_7891a37859,IP_2eba938143,IN,Bangalore,success,,0,0,0
TXN_44b54dba94,CUST_06776,MER_0021,2025-02-13 03:22:06.000000,720.31,INR,netbanking,DEV_ce158cc558,IP_e41d323e41,IN,Kolkata,success,,0,0,0
TXN_bae5f7a5b1,CUST_00392,MER_0005,2025-02-13 03:23:45.000000,232.29,INR,card,DEV_4e62f91b88,IP_6383eca926,IN,Ahmedabad,success,,0,0,0
TXN_3cb4fa277c,CUST_05519,MER_0020,2025-02-13 03:25:33.000000,238.36,INR,card,DEV_2b82874062,IP_9b8495319b,IN,Ahmedabad,success,,0,0,0
TXN_30ce2aaaa8,CUST_07839,MER_0015,2025-02-13 03:25:48.000000,234.2,INR,wallet,DEV_aaab886bb8,IP_feb16763a2,IN,Chennai,success,,0,0,0
TXN_7c9e1cda88,CUST_05259,MER_0007,2025-02-13 03:25:58.000000,207.59,INR,netbanking,DEV_68e901cb30,IP_0b534ef5c0,IN,Pune,success,,0,0,0
TXN_538d280622,CUST_07828,MER_0003,2025-02-13 03:26:42.000000,235.45,INR,upi,DEV_a16380f34b,IP_4056f3c664,IN,Hyderabad,success,,0,0,0
TXN_5057796161,CUST_04751,MER_0030,2025-02-13 03:37:54.000000,1530.01,INR,wallet,DEV_f2eb8c3811,IP_8963c27125,IN,Chennai,success,,0,0,0
TXN_eaca96d5ba,CUST_06895,MER_0032,2025-02-13 03:40:44.000000,630.88,INR,card,DEV_f5bd391cb7,IP_f0e84103a7,IN,Pune,success,,0,0,0
TXN_a78d9c32fa,CUST_01940,MER_0010,2025-02-13 03:56:57.000000,520.12,INR,wallet,DEV_58f8e44cd8,IP_59084e5dad,IN,Bangalore,success,,0,0,0
TXN_7a6a076b15,CUST_01035,MER_0030,2025-02-13 03:57:09.000000,328.24,INR,netbanking,DEV_44cbe6a7f0,IP_4864657948,IN,Ahmedabad,success,,0,0,0
TXN_8924e7f075,CUST_01329,MER_0023,2025-02-13 04:00:09.000000,230.95,INR,upi,DEV_fc162825d4,IP_2ba69a3daf,IN,Hyderabad,success,,0,0,0
TXN_2379161211,CUST_00026,MER_0033,2025-02-13 04:00:29.000000,240.92,INR,card,DEV_f47d16a4be,IP_56e2a80428,IN,Bangalore,success,,0,0,0
TXN_e155c4b00a,CUST_00948,MER_0037,2025-02-13 04:11:09.000000,217.28,INR,card,DEV_3c10f9d5bb,IP_346e435522,IN,Ahmedabad,success,,0,0,0
TXN_5b1d016129,CUST_04950,MER_0024,2025-02-13 04:20:45.000000,1008.02,INR,netbanking,DEV_3ccf33f6f0,IP_e066b0c1ce,IN,Pune,success,,0,0,0
TXN_2de81ef7bd,CUST_02471,MER_0039,2025-02-13 04:26:50.000000,652.03,INR,wallet,DEV_9bb1a3a7d3,IP_00d693588c,IN,Mumbai,success,,0,0,0
TXN_a6a4ce847c,CUST_00397,MER_0000,2025-02-13 04:33:23.000000,714.86,INR,card,DEV_d20fef7550,IP_98b80e1584,IN,Ahmedabad,success,,0,0,0
TXN_27cd727952,CUST_03597,MER_0034,2025-02-13 04:40:55.000000,308.33,INR,netbanking,DEV_6142267161,IP_10a9349680,IN,Pune,success,,0,0,0
TXN_7783238697,CUST_07037,MER_0017,2025-02-13 04:45:13.000000,777.05,INR,upi,DEV_7d8304ea36,IP_f0e49a8813,IN,Pune,failed,bank_decline,0,0,0
TXN_8318390828,CUST_01879,MER_0018,2025-02-13 04:51:44.000000,693.13,INR,upi,DEV_82bafb319f,IP_cc742196b9,IN,Chennai,success,,0,0,0
TXN_5f088f0fc3,CUST_07703,MER_0012,2025-02-13 04:54:30.000000,844.6,INR,card,DEV_9148111892,IP_d5db00e99b,IN,Mumbai,success,,0,0,0
TXN_af3efe4550,CUST_05788,MER_0002,2025-02-13 05:04:30.000000,280.02,INR,netbanking,DEV_a1b99a07cf,IP_a536ede0ae,IN,Pune,success,,0,0,0
TXN_dc538f94b2,CUST_04189,MER_0025,2025-02-13 05:18:18.000000,227.77,INR,card,DEV_be28730c02,IP_61ecc349d1,IN,Pune,success,,0,0,0
TXN_865a8139c6,CUST_01135,MER_0036,2025-02-13 05:19:30.000000,261.35,INR,upi,DEV_12e660e679,IP_0aecc84826,IN,Delhi,success,,0,0,0
TXN_6a02132562,CUST_05872,MER_0015,2025-02-13 05:21:11.000000,259.57,INR,wallet,DEV_1f02b63664,IP_f82777d7d3,IN,Pune,success,,0,0,0
TXN_edac4b9ff7,CUST_06618,MER_0003,2025-02-13 05:40:04.000000,432.12,INR,netbanking,DEV_c745e30715,IP_4128cbe3d1,IN,Chennai,success,,0,0,0
TXN_c7e2f036c6,CUST_05333,MER_0018,2025-02-13 05:46:59.000000,418.17,INR,upi,DEV_67a3b1026b,IP_01e775c80b,IN,Delhi,success,,0,0,0
TXN_e0aeb86046,CUST_05665,MER_0017,2025-02-13 05:49:15.000000,1043.96,INR,netbanking,DEV_4c083ba1d3,IP_5ec5524511,IN,Kolkata,success,,0,1,0
TXN_478e27a945,CUST_03780,MER_0031,2025-02-13 05:56:51.000000,36.15,INR,card,DEV_32e809b7f4,IP_ddf8f71c5a,IN,Chennai,success,,0,0,0
TXN_ed420e4e50,CUST_01449,MER_0011,2025-02-13 06:01:24.000000,276.18,INR,wallet,DEV_308f3c363c,IP_d35c1162fc,IN,Delhi,success,,0,0,0
TXN_e147af1a6d,CUST_07130,MER_0013,2025-02-13 06:02:04.000000,109.27,INR,wallet,DEV_45b0ed8b81,IP_f5cc99f2c5,IN,Ahmedabad,success,,0,0,0
TXN_ab832fd7af,CUST_07660,MER_0012,2025-02-13 06:10:13.000000,353.52,INR,card,DEV_38907e8e37,IP_dd7bb4cf97,IN,Chennai,success,,0,1,0
TXN_40d9bbbe19,CUST_06433,MER_0037,2025-02-13 06:13:28.000000,861.27,INR,netbanking,DEV_1bca5712d3,IP_a67cdbe690,IN,Delhi,success,,0,0,0
